"","CERTIFY","APPROVE","SPECCERT","WOULDYOU","RECERT","SUBDISC","COLLEGE","EMPLOY","WORKENV","WORKACT","YEARSMEM"
"4257",5,5,5,2,5,"QP","P","E","I","C",26
"4258",2,5,4,5,5,"QP","M","I","I","S",36
"4259",1,1,2,2,1,"BI","P","E","G","P",25
"4260",1,1,5,1,1,"BP","P","E","I","C",57
"4261",5,4,5,1,2,"BI","B","E","I","P",47
"4262",5,5,5,1,5,"PE","P","E","A","E",6
"4263",1,3,2,1,5,"BE","P","E","I","C",12
"4264",5,5,2,1,1,"PE","P","E","A","R",15
"4265",1,1,1,1,2,"BE","M","E","I","P",4
"4266",2,4,2,1,1,"BE","P","E","A","R",3
"4267",1,2,1,1,2,"SR","M","E","G","P",16
"4268",1,1,1,1,1,"CM","M","U","I","C",15
"4269",5,5,3,5,3,"PE","M","E","I","C",1
"4270",1,2,5,1,5,"EN","M","E","G","R",6
"4271",2,2,1,5,1,"","P","E","A","E",24
"4272",5,5,5,2,1,"PE","P","R","A","E",39
"4273",5,4,5,4,5,"SS","P","E","A","R",23
"4274",1,1,2,1,4,"EN","P","E","G","P",15
"4275",5,5,5,5,5,"BI","P","E","A","R",7
"4276",4,4,5,5,3,"CE","P","R","A","E",37
"4277",3,2,5,1,5,"EN","M","E","I","P",55
"4278",5,5,5,5,0,"SS","P","E","A","E",4
"4279",5,5,5,5,5,"SS","P","E","A","E",14
"4280",5,5,5,5,5,"BI","P","E","G","R",10
"4281",2,2,2,1,5,"BE","M","I","A","S",3
"4282",5,5,5,5,5,"EN","P","E","A","C",48
"4283",1,1,1,1,5,"BE","B","I","I","S",2
"4284",5,5,5,4,5,"GV","M","E","G","R",36
"4285",1,2,1,4,1,"PE","P","E","A","E",26
"4286",5,5,5,2,2,"BI","B","I","A","S",25
"4287",5,5,5,1,5,"BP","P","E","I","C",24
"4288",5,5,2,4,5,"BI","M","E","I","P",47
"4289",5,5,5,5,5,"BA","M","R","A","R",26
"4290",2,2,4,2,4,"","M","E","A","R",58
"4291",1,2,1,2,1,"SR","P","E","A","R",14
"4292",5,5,5,3,3,"BP","P","E","I","R",4
"4293",5,5,5,5,5,"CE","M","E","G","C",3
"4294",1,1,5,1,2,"PE","P","E","A","E",4
"4295",4,4,5,4,2,"BE","P","E","A","E",55
"4296",1,3,2,1,5,"QP","P","E","A","E",14
"4297",2,3,5,2,5,"BE","B","E","G","R",6
"4298",1,1,4,2,1,"BI","M","E","G","C",15
"4299",5,5,5,5,5,"BI","P","E","A","R",14
"4300",5,5,5,5,5,"CM","M","E","A","P",36
"4301",5,5,5,5,5,"SR","P","E","G","R",18
"4302",1,1,2,1,1,"QP","M","E","I","C",10
"4303",5,5,5,5,5,"PE","P","E","I","C",9
"4304",2,1,2,2,2,"BI","M","E","G","C",57
"4305",5,5,5,5,3,"CM","P","E","I","R",17
"4306",2,2,2,2,5,"QP","B","E","I","P",4
"4307",5,5,5,2,5,"EN","M","E","G","C",6
"4308",5,5,5,5,5,"EN","P","E","A","E",11
"4309",5,5,5,5,5,"BI","P","E","G","R",57
"4310",2,3,5,2,1,"SS","B","S","A","C",1
"4311",5,5,5,5,3,"CM","P","R","A","R",58
"4312",2,2,3,1,4,"BP","M","E","I","P",12
"4313",1,5,5,1,2,"BI","P","E","A","R",4
"4314",2,3,2,2,4,"SP","B","I","","S",3
"4315",1,4,5,3,2,"CM","P","S","I","C",14
"4316",1,1,2,1,2,"BP","M","E","I","P",55
"4317",5,5,1,4,5,"BI","M","E","A","R",47
"4318",1,1,5,2,1,"BI","M","E","A","R",6
"4319",3,3,3,3,3,"CE","M","E","G","E",13
"4320",2,5,5,1,5,"EN","P","E","A","E",57
"4321",2,4,5,1,4,"CM","P","E","I","R",55
"4322",1,1,2,1,0,"BI","P","E","A","R",3
"4323",1,1,1,1,2,"QP","P","E","A","E",25
"4324",4,4,4,5,4,"SR","P","E","G","R",15
"4325",5,5,5,2,5,"BI","M","E","A","R",58
"4326",2,2,1,2,2,"QP","B","E","I","P",14
"4327",2,1,5,4,2,"BI","P","E","A","C",26
"4328",5,5,5,5,5,"BI","P","E","A","E",11
"4329",1,1,1,1,1,"","M","E","G","C",14
"4330",2,2,1,2,5,"BI","P","E","A","C",8
"4331",1,1,1,1,1,"BI","P","E","A","C",9
"4332",2,4,0,1,5,"CM","M","E","I","E",8
"4333",5,5,5,4,5,"BE","M","E","I","P",55
"4334",2,2,4,2,2,"SS","M","E","I","P",58
"4335",5,5,5,5,1,"SR","P","E","A","E",26
"4336",2,3,4,1,4,"BI","M","E","I","C",4
"4337",1,1,1,1,5,"BI","M","E","G","R",57
"4338",2,1,5,1,5,"BP","M","E","I","R",36
"4339",1,3,2,1,2,"PE","M","E","I","C",36
"4340",1,1,3,1,5,"GV","B","R","G","C",37
"4341",4,4,4,4,2,"BI","P","E","G","R",17
"4342",4,5,2,5,3,"PE","P","E","G","C",37
"4343",1,1,1,1,2,"BP","M","E","I","P",6
"4344",5,5,5,4,2,"CE","P","E","A","C",36
"4345",5,5,5,4,3,"PE","P","E","A","R",57
"4346",3,3,5,2,5,"BI","P","E","G","R",4
"4347",1,1,2,1,1,"BI","P","E","G","R",15
"4348",5,5,5,5,5,"BP","P","E","G","C",15
"4349",5,5,5,5,5,"","P","E","A","E",21
"4350",1,0,5,5,3,"BI","P","E","A","P",9
"4351",5,4,4,2,3,"BP","M","E","I","P",57
"4352",2,5,2,4,5,"BI","M","E","A","P",55
"4353",5,4,5,2,5,"TH","P","E","A","C",15
"4354",5,5,5,5,2,"BI","P","E","A","E",26
"4355",2,3,2,5,5,"SS","P","S","G","C",24
"4356",3,3,2,2,2,"SR","P","E","G","P",15
"4357",1,1,2,1,2,"GV","M","E","G","E",15
"4358",1,1,5,1,5,"BI","M","I","A","E",1
"4359",5,4,5,1,5,"PE","M","E","I","C",57
"4360",5,5,2,4,3,"PE","P","E","A","E",1
"4361",1,1,3,1,2,"SR","P","E","G","R",36
"4362",1,2,2,1,5,"BE","P","E","G","P",9
"4363",2,3,2,4,5,"SR","P","E","I","P",17
"4364",5,0,0,0,0,"BE","P","E","I","R",6
"4365",5,5,5,5,5,"QP","P","E","I","P",20
"4366",4,4,4,2,4,"PE","P","E","I","P",6
"4367",5,4,4,4,2,"BI","P","E","A","R",10
"4368",2,2,1,3,5,"GV","M","E","G","R",6
"4369",5,5,5,5,1,"BI","M","E","A","R",25
"4370",5,5,5,1,5,"CE","M","I","A","S",3
"4371",1,1,1,1,1,"CE","P","E","I","R",14
"4372",5,5,5,1,5,"PE","P","E","A","E",3
"4373",1,1,2,1,2,"SR","M","E","A","R",4
"4374",1,2,2,2,5,"BE","P","E","A","E",7
"4375",2,3,4,2,2,"CM","P","E","A","E",12
"4376",5,3,5,5,3,"BE","P","E","I","P",3
"4377",4,3,5,1,4,"OT","P","E","A","E",15
"4378",2,3,4,5,3,"PE","P","R","I","P",15
"4379",5,5,5,5,5,"EP","P","E","G","R",15
"4380",4,5,2,5,2,"CM","P","E","G","R",59
"4381",1,1,2,1,2,"SR","M","E","I","R",4
"4382",5,5,5,5,5,"BI","P","E","A","R",9
"4383",1,3,2,5,4,"SS","M","E","A","E",58
"4384",5,3,5,3,3,"","P","E","A","E",13
"4385",5,5,5,5,5,"BI","P","E","A","E",21
"4386",2,3,2,2,1,"CE","M","E","A","R",25
"4387",5,5,5,5,5,"BP","P","E","I","C",9
"4388",1,3,1,2,4,"BI","P","E","A","R",20
"4389",5,5,5,5,1,"PE","P","E","G","P",13
"4390",5,5,5,3,3,"QP","P","E","I","C",20
"4391",5,5,5,5,5,"SR","M","E","G","R",4
"4392",2,3,4,2,2,"CE","P","U","A","E",22
"4393",1,2,5,2,1,"SR","P","E","G","R",58
"4394",1,3,2,1,1,"SR","B","E","I","C",3
"4395",4,5,5,2,3,"BA","P","E","A","R",14
"4396",4,4,4,4,4,"BI","P","E","G","C",9
"4397",3,2,2,5,1,"BI","P","E","A","R",7
"4398",2,4,2,1,4,"BI","M","E","I","R",3
"4399",1,1,3,2,5,"BI","P","E","G","C",36
"4400",2,2,4,4,2,"PE","P","E","I","P",27
"4401",2,2,5,2,5,"TH","P","R","","E",26
"4402",1,1,5,1,2,"EN","M","I","A","S",36
"4403",2,3,2,1,1,"","M","E","G","C",47
"4404",5,5,5,4,5,"","B","E","G","C",12
"4405",5,5,0,0,0,"","P","E","A","R",31
"4406",1,2,3,5,5,"GV","B","R","G","P",46
"4407",5,3,5,5,5,"BP","M","E","I","R",16
"4408",2,1,1,1,2,"QP","M","S","I","C",3
"4409",1,2,3,1,3,"BP","P","E","I","C",14
"4410",2,0,0,1,0,"SR","B","E","I","P",25
"4411",5,5,5,5,5,"BE","P","E","G","R",10
"4412",1,1,2,1,5,"BP","M","E","I","R",5
"4413",2,2,5,4,2,"PE","P","E","A","E",15
"4414",2,4,2,2,5,"GV","M","E","G","R",15
"4415",1,4,2,1,4,"","M","I","","S",14
"4416",2,2,5,2,4,"BI","P","E","I","R",25
"4417",2,5,5,1,5,"","P","E","G","R",11
"4418",1,1,1,1,5,"SR","M","I","A","S",4
"4419",5,5,5,5,1,"SS","M","E","A","R",26
"4420",1,4,5,1,5,"BP","M","E","I","P",14
"4421",5,5,5,4,4,"BI","M","E","A","R",57
"4422",5,5,5,5,5,"BI","M","E","A","P",6
"4423",1,1,1,1,3,"SS","M","E","G","R",3
"4424",2,2,2,4,1,"SR","P","E","G","P",17
"4425",2,3,2,1,2,"BP","M","E","I","P",47
"4426",5,5,5,4,3,"BA","P","E","A","E",19
"4427",1,1,2,1,1,"BP","P","E","I","R",59
"4428",2,3,2,2,2,"SR","M","E","","R",3
"4429",1,2,5,2,2,"PE","P","E","I","C",58
"4430",5,5,5,5,5,"PE","M","E","I","C",20
"4431",5,5,5,4,0,"TH","M","E","A","R",3
"4432",1,1,4,1,2,"BE","P","E","A","E",18
"4433",5,5,5,4,5,"BI","P","E","A","E",20
"4434",2,3,2,5,2,"BP","P","E","I","P",57
"4435",2,4,2,4,1,"EN","P","E","A","R",3
"4436",1,1,1,1,1,"QP","B","E","I","C",3
"4437",5,5,5,5,0,"BA","P","E","A","E",26
"4438",1,1,3,5,1,"PE","P","E","A","R",15
"4439",2,3,2,1,1,"BI","P","E","A","E",11
"4440",5,5,5,5,5,"QP","M","E","G","P",4
"4441",1,1,3,1,1,"BP","P","E","I","P",12
"4442",5,5,5,5,5,"PE","M","E","I","C",4
"4443",1,3,2,4,1,"BI","P","E","G","R",15
"4444",5,5,5,5,5,"","P","E","A","R",9
"4445",5,5,5,4,5,"","P","E","I","C",9
"4446",3,3,5,2,5,"GV","M","R","G","P",9
"4447",1,1,1,2,1,"BE","P","E","A","E",36
"4448",5,5,5,1,1,"BE","M","E","I","C",47
"4449",5,5,4,4,5,"BE","P","E","I","R",5
"4450",1,2,1,2,1,"PE","M","E","A","R",12
"4451",4,4,5,2,2,"QP","M","E","I","C",3
"4452",5,0,0,0,0,"BI","P","E","A","E",26
"4453",5,5,5,4,5,"PE","P","E","I","P",6
"4454",1,1,2,1,2,"QP","M","E","I","P",8
"4455",1,3,2,2,2,"PE","M","E","I","P",3
"4456",2,4,2,2,4,"EN","M","E","G","P",14
"4457",2,2,4,2,4,"BI","P","E","A","R",4
"4458",2,2,3,2,1,"SR","N","I","A","S",3
"4459",1,3,5,1,2,"BP","P","E","I","P",15
"4460",5,0,0,0,3,"BI","P","E","A","R",14
"4461",5,5,5,5,5,"CM","P","E","I","E",15
"4462",1,1,1,1,1,"QP","P","E","I","P",20
"4463",5,0,0,2,0,"CM","B","I","A","S",3
"4464",1,1,4,2,2,"CM","P","E","A","E",17
"4465",2,2,3,1,2,"","M","E","I","C",36
"4466",5,5,5,5,5,"PE","M","E","I","P",25
"4467",1,3,4,1,5,"BI","P","E","A","P",12
"4468",1,2,1,1,2,"BE","P","E","A","E",11
"4469",4,3,2,2,2,"BI","M","E","A","R",59
"4470",2,5,2,5,5,"BI","P","E","A","R",9
"4471",5,4,5,4,5,"BI","M","I","A","S",25
"4472",1,1,2,1,2,"PE","M","E","I","P",12
"4473",1,3,5,1,5,"BI","P","E","A","E",20
"4474",5,5,5,5,3,"PE","P","E","A","E",13
"4475",5,3,3,5,1,"SR","","E","A","R",36
"4476",1,1,1,1,2,"SR","M","E","I","P",16
"4477",5,5,5,5,3,"SS","P","E","A","R",10
"4478",5,5,5,2,3,"BE","M","E","I","P",3
"4479",2,2,1,1,1,"BI","M","E","G","R",3
"4480",3,0,0,0,0,"BE","B","E","A","R",3
"4481",5,4,4,2,5,"BI","M","E","G","P",25
"4482",2,1,1,2,2,"BP","M","E","I","P",47
"4483",2,2,3,2,3,"","B","I","A","S",14
"4484",5,5,5,5,5,"TH","P","E","A","E",6
"4485",1,1,5,2,1,"CE","B","E","A","E",14
"4486",2,2,2,4,2,"SR","P","R","A","E",26
"4487",1,2,4,2,5,"BE","","E","A","R",25
"4488",3,3,3,5,3,"","P","U","A","R",30
"4489",2,2,1,2,5,"BI","P","E","A","R",36
"4490",5,5,5,5,0,"BI","P","E","A","C",37
"4491",1,1,2,1,1,"BI","M","E","A","C",6
"4492",2,3,1,2,1,"BI","P","E","A","R",8
"4493",3,3,2,4,4,"MR","P","S","A","C",14
"4494",4,5,5,2,4,"BA","P","E","A","E",15
"4495",1,1,2,1,2,"PE","B","E","I","P",3
"4496",5,5,5,5,5,"SS","P","E","G","R",15
"4497",1,2,4,1,2,"BE","P","E","A","R",15
"4498",1,1,2,4,2,"BE","P","R","I","C",31
"4499",2,2,1,1,1,"CM","P","E","A","E",14
"4500",5,5,5,2,5,"BE","M","E","A","E",36
"4501",2,2,2,1,2,"BP","M","E","I","P",57
"4502",5,3,5,1,5,"BP","P","E","I","P",4
"4503",5,5,4,5,1,"PE","P","R","I","C",37
"4504",1,1,1,1,5,"BI","M","E","A","R",58
"4505",5,5,5,1,1,"BI","P","E","I","P",14
"4506",1,2,3,1,2,"BP","P","E","I","C",10
"4507",1,2,1,2,2,"BI","M","E","A","R",5
"4508",2,1,1,2,5,"QP","P","E","A","E",15
"4509",5,5,5,5,5,"QP","P","E","I","C",47
"4510",3,4,3,5,5,"SR","B","R","A","R",43
"4511",4,2,5,5,2,"BE","P","E","A","E",31
"4512",2,4,1,2,5,"BP","P","E","A","R",15
"4513",5,5,5,5,0,"BI","P","E","A","R",13
"4514",5,5,5,1,1,"BP","M","E","I","P",4
"4515",1,1,1,1,4,"BI","M","E","A","E",55
"4516",1,2,2,1,1,"EN","M","I","A","S",25
"4517",1,1,2,2,2,"QP","N","U","","S",3
"4518",5,5,5,5,3,"SR","B","R","G","P",43
"4519",1,2,1,1,1,"QP","M","E","I","P",14
"4520",2,3,5,2,3,"","P","E","A","E",20
"4521",1,3,5,1,4,"PE","P","E","A","R",55
"4522",5,5,5,5,5,"BI","P","E","A","E",5
"4523",1,1,1,1,4,"BI","P","E","G","C",55
"4524",5,5,5,1,5,"BI","P","S","I","C",20
"4525",5,5,5,4,1,"BI","P","E","A","R",25
"4526",1,1,2,1,2,"SS","P","E","A","E",3
"4527",5,5,5,5,3,"BI","P","E","I","R",27
"4528",1,2,1,1,1,"BP","P","E","I","C",1
"4529",5,5,5,5,5,"GV","P","E","G","P",14
"4530",3,3,3,1,3,"BE","P","E","A","R",11
"4531",5,5,5,5,3,"QP","B","E","G","P",15
"4532",5,5,5,3,5,"SR","P","E","I","C",18
"4533",1,1,1,1,1,"BI","P","E","I","P",11
"4534",1,1,2,2,4,"QP","M","E","G","S",3
"4535",5,5,5,5,5,"BI","P","E","A","E",47
"4536",5,2,3,4,2,"BA","P","E","A","R",14
"4537",5,3,3,3,3,"BA","P","E","A","R",14
"4538",5,5,5,4,5,"","P","E","A","E",7
"4539",4,5,4,5,5,"TH","O","R","A","R",52
"4540",2,2,2,5,2,"PE","M","E","I","P",20
"4541",5,5,5,3,3,"CM","B","E","G","P",4
"4542",5,5,5,5,5,"PE","M","E","I","P",29
"4543",2,2,1,2,4,"BI","M","E","A","C",3
"4544",5,5,5,4,1,"BP","P","E","A","E",12
"4545",5,4,2,5,2,"PE","P","E","I","P",20
"4546",1,2,3,1,4,"BP","P","E","I","P",55
"4547",1,1,5,1,1,"QP","P","E","A","E",17
"4548",5,5,4,4,5,"BP","M","E","I","P",3
"4549",4,4,5,1,1,"SS","P","E","A","R",14
"4550",1,2,1,1,2,"BA","P","E","A","R",4
"4551",2,5,2,2,1,"BI","M","E","I","C",26
"4552",2,2,3,1,1,"PE","M","E","G","P",6
"4553",5,5,5,5,3,"BA","P","E","A","R",9
"4554",5,5,5,5,5,"PE","M","R","I","C",44
"4555",1,1,1,1,1,"BI","P","E","A","E",20
"4556",1,2,3,2,2,"BA","P","E","A","E",13
"4557",5,5,5,5,5,"CM","B","E","G","C",4
"4558",2,4,5,4,1,"BI","P","E","I","C",31
"4559",1,3,2,1,3,"BI","M","I","A","S",14
"4560",5,5,5,5,5,"","P","E","A","E",4
"4561",2,3,5,2,4,"PE","P","E","A","E",6
"4562",4,2,5,2,2,"BI","M","E","G","P",12
"4563",5,5,5,5,5,"QP","M","E","I","C",8
"4564",5,4,4,2,3,"BE","P","E","A","R",9
"4565",1,1,5,1,1,"BE","P","E","I","R",14
"4566",5,5,4,5,1,"BI","P","E","A","E",41
"4567",5,5,5,4,5,"BI","M","E","A","P",55
"4568",2,5,5,5,5,"","P","E","G","C",11
"4569",3,0,0,0,0,"","","","","",1
"4570",4,4,5,5,4,"","P","E","A","E",13
"4571",3,3,5,5,5,"GV","P","E","G","R",15
"4572",5,5,5,5,5,"","P","E","A","R",4
"4573",1,5,1,1,5,"BP","P","E","A","P",3
"4574",1,0,2,1,2,"SR","P","E","G","P",8
"4575",5,5,5,5,0,"","P","E","A","E",9
"4576",1,2,1,1,2,"BI","P","E","A","R",55
"4577",1,2,1,1,1,"SR","P","E","A","C",7
"4578",1,1,5,1,5,"SS","P","E","A","R",14
"4579",4,3,5,5,5,"BE","P","E","A","R",25
"4580",5,5,5,5,5,"BE","P","S","I","P",47
"4581",5,5,5,1,5,"GV","P","E","G","P",15
"4582",5,5,3,5,3,"QP","P","E","A","E",18
"4583",5,5,5,3,5,"BI","P","E","A","E",27
"4584",5,5,5,5,5,"BI","P","E","A","E",3
"4585",1,2,4,2,1,"","P","E","A","E",8
"4586",5,5,5,1,5,"PE","P","E","I","P",11
"4587",1,3,5,1,5,"SR","P","E","A","R",6
"4588",3,3,3,4,3,"","M","E","I","P",4
"4589",5,5,5,1,5,"BP","P","E","I","C",15
"4590",1,3,2,4,2,"CM","P","E","A","E",3
"4591",2,2,1,1,2,"EN","P","E","G","R",47
"4592",5,3,5,2,5,"BP","M","E","I","P",6
"4593",1,2,3,1,5,"BP","M","E","I","P",58
"4594",2,3,3,2,4,"BI","P","E","I","C",57
"4595",5,5,5,5,5,"SR","P","E","G","R",8
"4596",5,5,3,1,5,"BE","P","I","","S",14
"4597",1,2,1,1,3,"BP","M","I","A","S",3
"4598",4,5,0,0,0,"BA","","E","A","E",14
"4599",5,5,5,1,5,"EN","P","S","I","C",12
"4600",2,2,2,1,2,"SR","B","E","G","P",4
"4601",5,5,5,4,0,"SR","P","E","A","E",22
"4602",1,3,4,2,4,"BI","M","I","A","S",3
"4603",3,4,2,5,2,"CE","P","E","A","E",3
"4604",2,2,3,1,1,"SS","M","E","A","R",14
"4605",4,4,2,4,1,"CM","P","E","G","R",9
"4606",5,5,5,5,5,"BI","P","E","A","R",20
"4607",5,5,5,5,5,"BP","P","E","I","P",12
"4608",5,5,5,5,5,"BP","M","E","I","C",47
"4609",4,3,2,2,4,"CM","P","E","A","C",4
"4610",2,2,2,1,2,"BI","B","E","G","C",4
"4611",1,3,2,1,5,"SR","M","R","G","P",31
"4612",1,2,2,2,1,"BI","M","E","I","P",59
"4613",1,2,5,1,2,"BI","P","E","I","P",14
"4614",2,3,3,4,3,"BI","P","E","A","P",15
"4615",2,2,4,2,5,"BI","P","E","A","R",12
"4616",3,3,5,5,3,"BP","P","E","I","P",10
"4617",1,3,2,2,5,"SR","P","E","A","R",31
"4618",1,1,5,1,2,"BP","M","E","I","R",5
"4619",3,5,5,5,1,"BP","P","E","I","C",58
"4620",1,2,4,2,2,"BP","P","E","I","P",57
"4621",5,4,5,4,5,"EN","M","E","I","C",47
"4622",2,2,5,5,3,"","P","E","A","E",19
"4623",5,5,5,1,5,"BE","M","E","I","P",25
"4624",2,1,2,1,1,"PE","M","E","I","C",59
"4625",2,2,5,2,5,"CM","M","I","A","S",36
"4626",5,4,5,1,2,"BI","P","E","A","R",55
"4627",1,2,2,1,1,"EN","M","E","I","P",3
"4628",5,5,3,2,5,"BI","P","E","A","R",36
"4629",4,4,4,5,2,"PE","M","S","I","C",37
"4630",5,5,5,5,5,"BE","M","R","I","P",15
"4631",5,5,5,5,5,"PE","M","S","I","C",9
"4632",5,5,5,5,5,"PE","P","E","A","E",15
"4633",2,2,3,1,4,"GV","M","E","G","R",47
"4634",1,3,5,1,2,"QP","M","E","I","E",58
"4635",1,2,5,1,5,"SS","P","E","A","E",14
"4636",2,2,2,1,2,"BE","P","E","A","E",3
"4637",5,5,5,5,5,"SS","M","E","I","R",14
"4638",1,1,1,1,1,"BI","P","E","G","R",20
"4639",5,5,3,5,5,"BE","M","I","A","S",3
"4640",1,1,2,2,1,"BI","M","E","G","C",1
"4641",4,3,5,5,4,"BP","P","E","I","P",14
"4642",1,1,2,1,2,"EN","M","E","G","P",12
"4643",5,5,5,1,5,"TH","P","E","A","C",9
"4644",2,2,5,1,2,"BE","M","E","I","P",15
"4645",5,5,5,5,5,"SS","M","E","G","R",1
"4646",5,5,5,5,5,"PE","P","E","I","C",4
"4647",2,3,3,2,3,"BE","P","E","G","R",14
"4648",3,3,3,4,3,"SS","M","E","G","R",9
"4649",2,2,4,2,1,"EN","P","E","G","R",7
"4650",5,5,5,5,1,"BP","P","E","A","E",37
"4651",5,5,5,5,5,"BI","P","E","I","R",23
"4652",1,1,3,1,2,"BP","M","E","I","P",55
"4653",1,2,1,1,1,"QP","B","E","I","P",25
"4654",1,2,2,1,1,"BP","M","E","A","P",57
"4655",5,5,5,5,5,"PE","M","E","I","O",14
"4656",1,1,1,1,2,"SG","B","E","A","R",3
"4657",5,5,5,5,5,"","P","R","A","S",26
"4658",2,1,5,0,0,"TH","P","E","A","E",24
"4659",2,2,5,1,5,"BP","P","E","I","P",9
"4660",5,5,5,5,1,"SR","P","E","A","R",17
"4661",2,5,2,2,4,"BI","P","E","G","P",22
"4662",1,1,2,2,2,"BI","P","E","A","E",10
"4663",5,5,4,2,2,"BI","P","E","A","R",10
"4664",2,2,4,5,4,"SR","P","E","G","R",15
"4665",5,5,5,5,1,"SS","M","I","G","S",36
"4666",4,2,1,1,2,"BE","B","I","A","S",3
"4667",5,5,5,5,5,"BI","P","E","A","C",4
"4668",5,5,5,5,5,"SR","P","E","A","R",47
"4669",2,2,4,1,1,"BE","P","E","A","E",47
"4670",2,2,4,2,4,"CE","P","E","A","E",8
"4671",1,2,4,1,2,"BI","P","E","A","R",1
"4672",5,5,5,2,5,"BP","M","E","I","P",58
"4673",4,3,3,4,5,"GV","M","E","G","R",15
"4674",2,2,2,1,1,"CM","P","E","A","E",47
"4675",2,2,4,1,4,"QP","M","E","I","P",59
"4676",4,5,5,5,3,"GV","B","E","G","P",4
"4677",2,3,5,1,5,"TH","M","I","A","S",14
"4678",5,5,5,1,4,"BP","P","E","I","C",55
"4679",5,5,5,5,5,"BI","P","E","G","R",20
"4680",5,4,5,5,3,"BI","","R","A","C",42
"4681",1,0,5,1,5,"BI","P","E","G","R",15
"4682",5,4,3,1,5,"PE","P","E","G","R",4
"4683",1,1,1,5,2,"BI","P","R","A","R",3
"4684",3,3,5,5,3,"CM","P","E","A","E",14
"4685",4,3,4,3,2,"SR","B","I","A","S",1
"4686",2,4,2,2,5,"CM","P","E","A","E",47
"4687",2,3,1,2,5,"BI","M","E","A","P",14
"4688",1,1,2,1,2,"CE","P","E","A","R",58
"4689",1,1,0,1,5,"BE","","R","G","C",26
"4690",5,5,5,5,5,"","P","E","A","E",55
"4691",3,3,1,5,3,"PE","P","R","A","R",56
"4692",4,5,3,2,4,"BI","P","E","A","R",58
"4693",2,4,2,1,5,"EN","P","S","I","R",47
"4694",2,3,2,1,1,"BE","P","U","A","E",59
"4695",5,5,5,5,1,"CE","B","S","A","E",16
"4696",5,5,5,2,5,"BP","P","E","I","R",10
"4697",2,2,4,4,3,"","P","E","A","R",14
"4698",1,5,2,2,5,"EN","P","E","A","R",4
"4699",1,1,1,2,5,"BI","P","E","A","R",3
"4700",1,1,5,2,2,"TH","P","E","A","R",47
"4701",1,1,4,1,1,"CM","P","E","A","E",9
"4702",2,4,2,2,5,"MR","M","E","I","P",14
"4703",5,4,5,4,4,"CM","P","E","A","R",6
"4704",2,2,3,4,1,"PE","P","E","A","E",12
"4705",2,3,2,1,1,"PE","P","E","I","C",4
"4706",1,1,5,1,2,"BI","P","E","I","C",55
"4707",4,4,4,3,2,"SR","B","E","I","R",14
"4708",1,1,3,1,2,"TH","M","S","G","C",31
"4709",1,1,2,1,1,"CM","M","E","A","R",4
"4710",5,5,5,5,5,"TH","P","E","A","E",15
"4711",4,3,5,2,4,"MR","M","E","I","C",25
"4712",2,2,2,1,2,"BP","M","E","I","P",58
"4713",5,5,3,5,2,"CM","P","E","A","E",25
"4714",1,2,2,2,5,"BE","M","S","A","E",47
"4715",5,3,1,2,5,"BI","P","E","A","C",57
"4716",1,1,5,1,1,"CM","P","E","A","E",15
"4717",5,4,5,1,4,"BI","M","E","A","C",36
"4718",5,5,5,1,5,"PE","P","E","G","C",13
"4719",3,3,3,5,3,"GV","M","E","G","R",15
"4720",3,3,5,5,5,"PE","M","R","I","C",26
"4721",5,5,5,5,3,"BE","P","E","G","R",58
"4722",1,2,1,1,1,"","P","I","A","R",3
"4723",3,3,5,2,2,"EN","P","E","A","E",4
"4724",4,4,4,4,4,"CE","P","E","A","E",20
"4725",5,5,5,5,5,"BA","P","E","A","R",6
"4726",5,5,5,2,5,"CM","P","E","A","C",1
"4727",5,5,1,2,5,"BI","P","E","A","R",15
"4728",2,5,1,2,5,"GV","P","E","G","R",9
"4729",1,1,4,1,2,"BI","M","E","G","C",17
"4730",1,3,3,4,2,"BI","P","E","A","E",6
"4731",1,1,1,1,1,"EN","B","E","A","C",42
"4732",1,0,0,1,2,"","P","S","","C",9
"4733",5,5,5,2,3,"BI","P","S","A","C",9
"4734",3,2,5,2,5,"BP","M","E","I","R",58
"4735",1,3,1,1,1,"TH","P","E","I","C",12
"4736",1,1,2,2,2,"SR","P","E","A","R",3
"4737",5,5,2,2,5,"BI","M","E","G","P",22
"4738",4,3,5,1,5,"SR","P","E","I","R",55
"4739",5,5,5,3,5,"EN","M","E","A","R",15
"4740",1,1,4,1,4,"BI","P","E","A","P",47
"4741",1,1,5,1,2,"BE","M","E","I","C",7
"4742",2,3,3,4,3,"CM","M","E","I","P",4
"4743",5,5,5,5,5,"SR","M","R","I","R",26
"4744",1,1,5,1,3,"CE","P","E","A","E",24
"4745",1,1,1,1,2,"SS","M","E","A","R",14
"4746",1,2,4,1,2,"EN","P","E","I","C",12
"4747",2,2,5,3,2,"BP","P","E","G","C",1
"4748",2,5,2,1,1,"CM","M","E","I","C",9
"4749",2,2,5,4,5,"BP","M","E","I","R",47
"4750",2,0,0,0,0,"","M","S","G","R",19
"4751",2,3,5,2,2,"SS","B","E","I","R",15
"4752",4,4,4,4,1,"BI","P","E","G","R",12
"4753",1,1,2,1,1,"SG","M","E","I","C",17
"4754",4,4,5,2,5,"CE","M","E","I","C",14
"4755",5,5,5,5,5,"BP","P","E","I","C",8
"4756",2,4,5,1,2,"CM","P","E","A","R",4
